# Audiofrog official car-audio target curve (Andy Wehmeyer, 2024 revision)
# Source: audiofrog.com target curve download (OSM hi-res version), fetched 2026-08-30
# 8191 points, 2.93-23997 Hz linear grid, dB values not normalized
14789.1,-6.36942
14792,-6.36984
14794.9,-6.37026
14797.9,-6.37069
14800.8,-6.37111
14803.7,-6.37153
14806.6,-6.37195
14809.6,-6.37237
14812.5,-6.37279
14815.4,-6.37321
14818.4,-6.37363
14821.3,-6.37405
14824.2,-6.37448
14827.1,-6.3749
14830.1,-6.37532
14833,-6.37574
14835.9,-6.37616
14838.9,-6.37658
14841.8,-6.377
14844.7,-6.37742
14847.7,-6.37783
14850.6,-6.37826
14853.5,-6.37867
14856.4,-6.37909
14859.4,-6.37951
14862.3,-6.37993
14865.2,-6.38035
14868.2,-6.38077
14871.1,-6.38119
14874,-6.3816
14877,-6.38202
14879.9,-6.38244
14882.8,-6.38286
14885.7,-6.38328
14888.7,-6.38369
14891.6,-6.38411
14894.5,-6.38453
14897.5,-6.38494
14900.4,-6.38536
14903.3,-6.38578
14906.3,-6.38619
14909.2,-6.38661
14912.1,-6.38702
14915,-6.38744
14918,-6.38785
14920.9,-6.38827
14923.8,-6.38869
14926.8,-6.3891
14929.7,-6.38952
14932.6,-6.38993
14935.5,-6.39035
14938.5,-6.39076
14941.4,-6.39118
14944.3,-6.39159
14947.3,-6.39201
14950.2,-6.39242
14953.1,-6.39283
14956.1,-6.39325
14959,-6.39366
14961.9,-6.39407
14964.8,-6.39449
14967.8,-6.3949
14970.7,-6.39531
14973.6,-6.39573
14976.6,-6.39614
14979.5,-6.39655
14982.4,-6.39696
14985.4,-6.39738
14988.3,-6.39779
14991.2,-6.3982
14994.1,-6.39861
14997.1,-6.39902
15000,-6.39944
15002.9,-6.39985
15005.9,-6.40026
15008.8,-6.40067
15011.7,-6.40108
15014.6,-6.40149
15017.6,-6.4019
15020.5,-6.40231
15023.4,-6.40272
15026.4,-6.40313
15029.3,-6.40354
15032.2,-6.40395
15035.2,-6.40436
15038.1,-6.40477
15041,-6.40518
15043.9,-6.40559
15046.9,-6.406
15049.8,-6.40641
15052.7,-6.40682
15055.7,-6.40722
15058.6,-6.40763
15061.5,-6.40804
15064.5,-6.40845
15067.4,-6.40886
15070.3,-6.40927
15073.2,-6.40967
15076.2,-6.41008
15079.1,-6.41049
15082,-6.4109
15085,-6.4113
15087.9,-6.41171
15090.8,-6.41212
15093.8,-6.41252
15096.7,-6.41293
15099.6,-6.41334
15102.5,-6.41374
15105.5,-6.41415
15108.4,-6.41456
15111.3,-6.41496
15114.3,-6.41537
15117.2,-6.41577
15120.1,-6.41618
15123,-6.41658
15126,-6.41699
15128.9,-6.41739
15131.8,-6.4178
15134.8,-6.4182
15137.7,-6.4186
15140.6,-6.41901
15143.6,-6.41941
15146.5,-6.41982
15149.4,-6.42022
15152.3,-6.42062
15155.3,-6.42103
15158.2,-6.42143
15161.1,-6.42183
15164.1,-6.42224
15167,-6.42264
15169.9,-6.42304
15172.9,-6.42344
15175.8,-6.42385
15178.7,-6.42425
15181.6,-6.42465
15184.6,-6.42505
15187.5,-6.42546
15190.4,-6.42586
15193.4,-6.42626
15196.3,-6.42666
15199.2,-6.42706
15202.1,-6.42746
15205.1,-6.42786
15208,-6.42826
15210.9,-6.42866
15213.9,-6.42906
15216.8,-6.42947
15219.7,-6.42986
15222.7,-6.43026
15225.6,-6.43066
15228.5,-6.43106
15231.4,-6.43146
15234.4,-6.43186
15237.3,-6.43226
15240.2,-6.43266
15243.2,-6.43306
15246.1,-6.43346
15249,-6.43386
15252,-6.43426
15254.9,-6.43465
15257.8,-6.43505
15260.7,-6.43545
15263.7,-6.43585
15266.6,-6.43625
15269.5,-6.43664
15272.5,-6.43704
15275.4,-6.43744
15278.3,-6.43784
15281.3,-6.43823
15284.2,-6.43863
15287.1,-6.43902
15290,-6.43942
15293,-6.43982
15295.9,-6.44021
15298.8,-6.44061
15301.8,-6.44101
15304.7,-6.4414
15307.6,-6.4418
15310.5,-6.44219
15313.5,-6.44259
15316.4,-6.44298
15319.3,-6.44338
15322.3,-6.44377
15325.2,-6.44417
15328.1,-6.44456
15331.1,-6.44495
15334,-6.44535
15336.9,-6.44574
15339.8,-6.44614
15342.8,-6.44653
15345.7,-6.44692
15348.6,-6.44732
15351.6,-6.44771
15354.5,-6.4481
15357.4,-6.4485
15360.4,-6.44889
15363.3,-6.44928
15366.2,-6.44968
15369.1,-6.45007
15372.1,-6.45046
15375,-6.45085
15377.9,-6.45124
15380.9,-6.45164
15383.8,-6.45203
15386.7,-6.45242
15389.6,-6.45281
15392.6,-6.45321
15395.5,-6.45359
15398.4,-6.45398
15401.4,-6.45437
15404.3,-6.45476
15407.2,-6.45515
15410.2,-6.45555
15413.1,-6.45594
15416,-6.45633
15418.9,-6.45672
15421.9,-6.4571
15424.8,-6.45749
15427.7,-6.45788
15430.7,-6.45827
15433.6,-6.45866
15436.5,-6.45905
15439.5,-6.45944
15442.4,-6.45983
15445.3,-6.46022
15448.2,-6.46061
15451.2,-6.46099
15454.1,-6.46138
15457,-6.46177
15460,-6.46215
15462.9,-6.46254
15465.8,-6.46293
15468.8,-6.46332
15471.7,-6.46371
15474.6,-6.46409
15477.5,-6.46448
15480.5,-6.46487
15483.4,-6.46525
15486.3,-6.46564
15489.3,-6.46602
15492.2,-6.46641
15495.1,-6.4668
15498,-6.46718
15501,-6.46757
15503.9,-6.46795
15506.8,-6.46834
15509.8,-6.46872
15512.7,-6.46911
15515.6,-6.46949
15518.6,-6.46988
15521.5,-6.47026
15524.4,-6.47065
15527.3,-6.47103
15530.3,-6.47142
15533.2,-6.4718
15536.1,-6.47218
15539.1,-6.47257
15542,-6.47295
15544.9,-6.47333
15547.9,-6.47372
15550.8,-6.4741
15553.7,-6.47448
15556.6,-6.47486
15559.6,-6.47525
15562.5,-6.47563
15565.4,-6.47601
15568.4,-6.47639
15571.3,-6.47678
15574.2,-6.47716
15577.1,-6.47754
15580.1,-6.47792
15583,-6.4783
15585.9,-6.47869
15588.9,-6.47906
15591.8,-6.47945
15594.7,-6.47983
15597.7,-6.48021
15600.6,-6.48059
15603.5,-6.48097
15606.4,-6.48135
15609.4,-6.48173
15612.3,-6.4821
15615.2,-6.48249
15618.2,-6.48287
15621.1,-6.48324
15624,-6.48363
15627,-6.484
15629.9,-6.48438
15632.8,-6.48476
15635.7,-6.48514
15638.7,-6.48552
15641.6,-6.4859
15644.5,-6.48627
15647.5,-6.48666
15650.4,-6.48703
15653.3,-6.48741
15656.3,-6.48778
15659.2,-6.48816
15662.1,-6.48854
15665,-6.48891
15668,-6.48929
15670.9,-6.48967
15673.8,-6.49005
15676.8,-6.49042
15679.7,-6.4908
15682.6,-6.49118
15685.5,-6.49155
15688.5,-6.49193
15691.4,-6.4923
15694.3,-6.49268
15697.3,-6.49306
15700.2,-6.49343
15703.1,-6.49381
15706.1,-6.49418
15709,-6.49455
15711.9,-6.49493
15714.8,-6.49531
15717.8,-6.49568
15720.7,-6.49605
15723.6,-6.49642
15726.6,-6.4968
15729.5,-6.49718
15732.4,-6.49755
15735.4,-6.49792
15738.3,-6.4983
15741.2,-6.49867
15744.1,-6.49904
15747.1,-6.49941
15750,-6.49979
15752.9,-6.50016
15755.9,-6.50054
15758.8,-6.5009
15761.7,-6.50128
15764.6,-6.50165
15767.6,-6.50202
15770.5,-6.50239
15773.4,-6.50276
15776.4,-6.50314
15779.3,-6.50351
15782.2,-6.50388
15785.2,-6.50425
15788.1,-6.50462
15791,-6.50499
15793.9,-6.50536
15796.9,-6.50573
15799.8,-6.5061
15802.7,-6.50647
15805.7,-6.50684
15808.6,-6.50721
15811.5,-6.50758
15814.5,-6.50795
15817.4,-6.50832
15820.3,-6.50869
15823.2,-6.50906
15826.2,-6.50943
15829.1,-6.50979
15832,-6.51016
15835,-6.51053
15837.9,-6.5109
15840.8,-6.51127
15843.8,-6.51163
15846.7,-6.512
15849.6,-6.51237
15852.5,-6.51274
15855.5,-6.5131
15858.4,-6.51347
15861.3,-6.51384
15864.3,-6.5142
15867.2,-6.51457
15870.1,-6.51494
15873,-6.5153
15876,-6.51567
15878.9,-6.51604
15881.8,-6.5164
15884.8,-6.51677
15887.7,-6.51714
15890.6,-6.5175
15893.6,-6.51786
15896.5,-6.51823
15899.4,-6.5186
15902.3,-6.51896
15905.3,-6.51933
15908.2,-6.51969
15911.1,-6.52005
15914.1,-6.52042
15917,-6.52078
15919.9,-6.52115
15922.9,-6.52151
15925.8,-6.52187
15928.7,-6.52224
15931.6,-6.5226
15934.6,-6.52296
15937.5,-6.52333
15940.4,-6.52369
15943.4,-6.52405
15946.3,-6.52441
15949.2,-6.52478
15952.1,-6.52514
15955.1,-6.5255
15958,-6.52587
15960.9,-6.52623
15963.9,-6.52659
15966.8,-6.52695
15969.7,-6.52731
15972.7,-6.52767
15975.6,-6.52803
15978.5,-6.52839
15981.4,-6.52876
15984.4,-6.52912
15987.3,-6.52948
15990.2,-6.52984
15993.2,-6.5302
15996.1,-6.53056
15999,-6.53092
16002,-6.53128
16004.9,-6.53164
16007.8,-6.532
16010.7,-6.53236
16013.7,-6.53271
16016.6,-6.53307
16019.5,-6.53343
16022.5,-6.53379
16025.4,-6.53415
16028.3,-6.53451
16031.3,-6.53487
16034.2,-6.53522
16037.1,-6.53558
16040,-6.53594
16043,-6.5363
16045.9,-6.53665
16048.8,-6.53701
16051.8,-6.53737
16054.7,-6.53773
16057.6,-6.53808
16060.5,-6.53844
16063.5,-6.5388
16066.4,-6.53915
16069.3,-6.53951
16072.3,-6.53987
16075.2,-6.54022
16078.1,-6.54058
16081.1,-6.54093
16084,-6.54129
16086.9,-6.54164
16089.8,-6.542
16092.8,-6.54235
16095.7,-6.54271
16098.6,-6.54306
16101.6,-6.54342
16104.5,-6.54377
16107.4,-6.54413
16110.4,-6.54448
16113.3,-6.54484
16116.2,-6.54519
16119.1,-6.54555
16122.1,-6.5459
16125,-6.54625
16127.9,-6.5466
16130.9,-6.54696
16133.8,-6.54731
16136.7,-6.54766
16139.6,-6.54802
16142.6,-6.54837
16145.5,-6.54872
16148.4,-6.54907
16151.4,-6.54943
16154.3,-6.54978
16157.2,-6.55013
16160.2,-6.55048
16163.1,-6.55083
16166,-6.55118
16168.9,-6.55154
16171.9,-6.55189
16174.8,-6.55224
16177.7,-6.55259
16180.7,-6.55294
16183.6,-6.55329
16186.5,-6.55364
16189.5,-6.55399
16192.4,-6.55434
16195.3,-6.55469
16198.2,-6.55504
16201.2,-6.55539
16204.1,-6.55574
16207,-6.55609
16210,-6.55644
16212.9,-6.55679
16215.8,-6.55714
16218.8,-6.55748
16221.7,-6.55783
16224.6,-6.55818
16227.5,-6.55853
16230.5,-6.55888
16233.4,-6.55922
16236.3,-6.55957
16239.3,-6.55992
16242.2,-6.56027
16245.1,-6.56062
16248,-6.56096
16251,-6.56131
16253.9,-6.56166
16256.8,-6.562
16259.8,-6.56235
16262.7,-6.5627
16265.6,-6.56304
16268.6,-6.56339
16271.5,-6.56373
16274.4,-6.56408
16277.3,-6.56442
16280.3,-6.56477
16283.2,-6.56512
16286.1,-6.56546
16289.1,-6.56581
16292,-6.56615
16294.9,-6.5665
16297.9,-6.56684
16300.8,-6.56719
16303.7,-6.56753
16306.6,-6.56787
16309.6,-6.56822
16312.5,-6.56856
16315.4,-6.56891
16318.4,-6.56925
16321.3,-6.5696
16324.2,-6.56994
16327.1,-6.57028
16330.1,-6.57062
16333,-6.57096
16335.9,-6.57131
16338.9,-6.57165
16341.8,-6.57199
16344.7,-6.57233
16347.7,-6.57268
16350.6,-6.57302
16353.5,-6.57336
16356.4,-6.5737
16359.4,-6.57404
16362.3,-6.57439
16365.2,-6.57473
16368.2,-6.57507
16371.1,-6.57541
16374,-6.57575
16377,-6.57609
16379.9,-6.57643
16382.8,-6.57677
16385.7,-6.57711
16388.7,-6.57745
16391.6,-6.57779
16394.5,-6.57813
16397.5,-6.57847
16400.4,-6.57881
16403.3,-6.57915
16406.3,-6.57949
16409.2,-6.57983
16412.1,-6.58017
16415,-6.5805
16418,-6.58084
16420.9,-6.58118
16423.8,-6.58152
16426.8,-6.58186
16429.7,-6.5822
16432.6,-6.58253
16435.5,-6.58287
16438.5,-6.58321
16441.4,-6.58354
16444.3,-6.58388
16447.3,-6.58422
16450.2,-6.58456
16453.1,-6.58489
16456.1,-6.58523
16459,-6.58557
16461.9,-6.5859
16464.8,-6.58624
16467.8,-6.58657
16470.7,-6.58691
16473.6,-6.58725
16476.6,-6.58758
16479.5,-6.58792
16482.4,-6.58825
16485.4,-6.58859
16488.3,-6.58892
16491.2,-6.58926
16494.1,-6.58959
16497.1,-6.58993
16500,-6.59026
16502.9,-6.59059
16505.9,-6.59093
16508.8,-6.59126
16511.7,-6.5916
16514.6,-6.59193
16517.6,-6.59226
16520.5,-6.5926
16523.4,-6.59293
16526.4,-6.59326
16529.3,-6.5936
16532.2,-6.59393
16535.2,-6.59426
16538.1,-6.59459
16541,-6.59493
16543.9,-6.59526
16546.9,-6.59559
16549.8,-6.59592
16552.7,-6.59625
16555.7,-6.59659
16558.6,-6.59692
16561.5,-6.59725
16564.5,-6.59758
16567.4,-6.59791
16570.3,-6.59824
16573.2,-6.59857
16576.2,-6.5989
16579.1,-6.59923
16582,-6.59956
16585,-6.59989
16587.9,-6.60022
16590.8,-6.60055
16593.8,-6.60088
16596.7,-6.60121
16599.6,-6.60154
16602.5,-6.60187
16605.5,-6.6022
16608.4,-6.60253
16611.3,-6.60286
16614.3,-6.60318
16617.2,-6.60352
16620.1,-6.60384
16623,-6.60417
16626,-6.6045
16628.9,-6.60483
16631.8,-6.60515
16634.8,-6.60548
16637.7,-6.60581
16640.6,-6.60613
16643.6,-6.60646
16646.5,-6.60679
16649.4,-6.60712
16652.3,-6.60744
16655.3,-6.60777
16658.2,-6.6081
16661.1,-6.60842
16664.1,-6.60875
16667,-6.60908
16669.9,-6.6094
16672.9,-6.60972
16675.8,-6.61005
16678.7,-6.61038
16681.6,-6.6107
16684.6,-6.61103
16687.5,-6.61135
16690.4,-6.61168
16693.4,-6.612
16696.3,-6.61232
16699.2,-6.61265
16702.1,-6.61297
16705.1,-6.6133
16708,-6.61362
16710.9,-6.61394
16713.9,-6.61427
16716.8,-6.61459
16719.7,-6.61491
16722.7,-6.61524
16725.6,-6.61556
16728.5,-6.61588
16731.4,-6.61621
16734.4,-6.61653
16737.3,-6.61685
16740.2,-6.61717
16743.2,-6.61749
16746.1,-6.61782
16749,-6.61814
16752,-6.61846
16754.9,-6.61878
16757.8,-6.61911
16760.7,-6.61943
16763.7,-6.61975
16766.6,-6.62007
16769.5,-6.62039
16772.5,-6.62071
16775.4,-6.62103
16778.3,-6.62135
16781.3,-6.62167
16784.2,-6.62199
16787.1,-6.62231
16790,-6.62263
16793,-6.62295
16795.9,-6.62327
16798.8,-6.62359
16801.8,-6.62391
16804.7,-6.62423
16807.6,-6.62455
16810.5,-6.62486
16813.5,-6.62518
16816.4,-6.6255
16819.3,-6.62582
16822.3,-6.62614
16825.2,-6.62646
16828.1,-6.62677
16831.1,-6.62709
16834,-6.62741
16836.9,-6.62773
16839.8,-6.62804
16842.8,-6.62836
16845.7,-6.62868
16848.6,-6.62899
16851.6,-6.62931
16854.5,-6.62962
16857.4,-6.62994
16860.4,-6.63026
16863.3,-6.63058
16866.2,-6.63089
16869.1,-6.63121
16872.1,-6.63152
16875,-6.63184
16877.9,-6.63215
16880.9,-6.63247
16883.8,-6.63278
16886.7,-6.6331
16889.6,-6.63341
16892.6,-6.63373
16895.5,-6.63404
16898.4,-6.63436
16901.4,-6.63467
16904.3,-6.63498
16907.2,-6.63529
16910.2,-6.63561
16913.1,-6.63593
16916,-6.63624
16918.9,-6.63655
16921.9,-6.63687
16924.8,-6.63718
16927.7,-6.63749
16930.7,-6.6378
16933.6,-6.63812
16936.5,-6.63843
16939.5,-6.63874
16942.4,-6.63905
16945.3,-6.63936
16948.2,-6.63968
16951.2,-6.63999
16954.1,-6.6403
16957,-6.64061
16960,-6.64092
16962.9,-6.64123
16965.8,-6.64154
16968.8,-6.64185
16971.7,-6.64217
16974.6,-6.64248
16977.5,-6.64279
16980.5,-6.6431
16983.4,-6.64341
16986.3,-6.64372
16989.3,-6.64402
16992.2,-6.64434
16995.1,-6.64464
16998,-6.64496
17001,-6.64526
17003.9,-6.64557
17006.8,-6.64588
17009.8,-6.64619
17012.7,-6.6465
17015.6,-6.64681
17018.6,-6.64711
17021.5,-6.64742
17024.4,-6.64773
17027.3,-6.64804
17030.3,-6.64835
17033.2,-6.64865
17036.1,-6.64896
17039.1,-6.64927
17042,-6.64958
17044.9,-6.64988
17047.9,-6.65019
17050.8,-6.6505
17053.7,-6.6508
17056.6,-6.65111
17059.6,-6.65141
17062.5,-6.65172
17065.4,-6.65202
17068.4,-6.65233
17071.3,-6.65264
17074.2,-6.65294
17077.1,-6.65325
17080.1,-6.65355
17083,-6.65386
17085.9,-6.65417
17088.9,-6.65447
17091.8,-6.65477
17094.7,-6.65508
17097.7,-6.65539
17100.6,-6.65569
17103.5,-6.65599
17106.4,-6.6563
17109.4,-6.6566
17112.3,-6.6569
17115.2,-6.6572
17118.2,-6.65751
17121.1,-6.65781
17124,-6.65811
17127,-6.65842
17129.9,-6.65872
17132.8,-6.65902
17135.7,-6.65933
17138.7,-6.65963
17141.6,-6.65993
17144.5,-6.66023
17147.5,-6.66053
17150.4,-6.66084
17153.3,-6.66114
17156.3,-6.66144
17159.2,-6.66174
17162.1,-6.66204
17165,-6.66234
17168,-6.66264
17170.9,-6.66294
17173.8,-6.66324
17176.8,-6.66354
17179.7,-6.66384
17182.6,-6.66414
17185.5,-6.66444
17188.5,-6.66474
17191.4,-6.66504
17194.3,-6.66534
17197.3,-6.66564
17200.2,-6.66594
17203.1,-6.66624
17206.1,-6.66654
17209,-6.66684
17211.9,-6.66714
17214.8,-6.66743
17217.8,-6.66773
17220.7,-6.66803
17223.6,-6.66833
17226.6,-6.66863
17229.5,-6.66893
17232.4,-6.66922
17235.4,-6.66952
17238.3,-6.66982
17241.2,-6.67012
17244.1,-6.67041
17247.1,-6.67071
17250,-6.67101
17252.9,-6.6713
17255.9,-6.6716
17258.8,-6.6719
17261.7,-6.67219
17264.6,-6.67249
17267.6,-6.67278
17270.5,-6.67308
17273.4,-6.67338
17276.4,-6.67367
17279.3,-6.67397
17282.2,-6.67426
17285.2,-6.67455
17288.1,-6.67485
17291,-6.67515
17293.9,-6.67544
17296.9,-6.67573
17299.8,-6.67603
17302.7,-6.67632
17305.7,-6.67662
17308.6,-6.67691
17311.5,-6.67721
17314.5,-6.6775
17317.4,-6.67779
17320.3,-6.67808
17323.2,-6.67838
17326.2,-6.67867
17329.1,-6.67896
17332,-6.67925
17335,-6.67955
17337.9,-6.67984
17340.8,-6.68013
17343.8,-6.68042
17346.7,-6.68072
17349.6,-6.68101
17352.5,-6.6813
17355.5,-6.68159
17358.4,-6.68188
17361.3,-6.68218
17364.3,-6.68247
17367.2,-6.68276
17370.1,-6.68305
17373,-6.68334
17376,-6.68363
17378.9,-6.68392
17381.8,-6.68421
17384.8,-6.6845
17387.7,-6.68479
17390.6,-6.68508
17393.6,-6.68537
17396.5,-6.68566
17399.4,-6.68595
17402.3,-6.68624
17405.3,-6.68653
17408.2,-6.68682
17411.1,-6.6871
17414.1,-6.68739
17417,-6.68768
17419.9,-6.68797
17422.9,-6.68826
17425.8,-6.68854
17428.7,-6.68883
17431.6,-6.68912
17434.6,-6.68941
17437.5,-6.6897
17440.4,-6.68999
17443.4,-6.69027
17446.3,-6.69056
17449.2,-6.69085
17452.1,-6.69113
17455.1,-6.69142
17458,-6.69171
17460.9,-6.69199
17463.9,-6.69228
17466.8,-6.69256
17469.7,-6.69285
17472.7,-6.69314
17475.6,-6.69342
17478.5,-6.69371
17481.4,-6.69399
17484.4,-6.69428
17487.3,-6.69456
17490.2,-6.69485
17493.2,-6.69513
17496.1,-6.69541
17499,-6.6957
17502,-6.69598
17504.9,-6.69627
17507.8,-6.69655
17510.7,-6.69684
17513.7,-6.69712
17516.6,-6.6974
17519.5,-6.69769
17522.5,-6.69797
17525.4,-6.69826
17528.3,-6.69853
17531.3,-6.69882
17534.2,-6.6991
17537.1,-6.69938
17540,-6.69967
17543,-6.69995
17545.9,-6.70023
17548.8,-6.70051
17551.8,-6.70079
17554.7,-6.70108
17557.6,-6.70136
17560.5,-6.70164
17563.5,-6.70192
17566.4,-6.7022
17569.3,-6.70248
17572.3,-6.70277
17575.2,-6.70304
17578.1,-6.70333
17581.1,-6.70361
17584,-6.70389
17586.9,-6.70417
17589.8,-6.70445
17592.8,-6.70473
17595.7,-6.705
17598.6,-6.70529
17601.6,-6.70557
17604.5,-6.70585
17607.4,-6.70613
17610.4,-6.7064
17613.3,-6.70669
17616.2,-6.70696
17619.1,-6.70724
17622.1,-6.70752
17625,-6.7078
17627.9,-6.70807
17630.9,-6.70835
17633.8,-6.70863
17636.7,-6.70891
17639.6,-6.70919
17642.6,-6.70946
17645.5,-6.70974
17648.4,-6.71002
17651.4,-6.71029
17654.3,-6.71057
17657.2,-6.71085
17660.2,-6.71113
17663.1,-6.7114
17666,-6.71168
17668.9,-6.71195
17671.9,-6.71223
17674.8,-6.7125
17677.7,-6.71278
17680.7,-6.71306
17683.6,-6.71333
17686.5,-6.71361
17689.5,-6.71388
17692.4,-6.71416
17695.3,-6.71443
17698.2,-6.71471
17701.2,-6.71498
17704.1,-6.71526
17707,-6.71553
17710,-6.71581
17712.9,-6.71608
17715.8,-6.71636
17718.8,-6.71663
17721.7,-6.7169
17724.6,-6.71717
17727.5,-6.71745
17730.5,-6.71772
17733.4,-6.71799
17736.3,-6.71827
17739.3,-6.71854
17742.2,-6.71881
17745.1,-6.71908
17748,-6.71936
17751,-6.71963
17753.9,-6.7199
17756.8,-6.72017
17759.8,-6.72044
17762.7,-6.72072
17765.6,-6.72099
17768.6,-6.72126
17771.5,-6.72153
17774.4,-6.7218
17777.3,-6.72207
17780.3,-6.72234
17783.2,-6.72261
17786.1,-6.72288
17789.1,-6.72315
17792,-6.72342
17794.9,-6.72369
17797.9,-6.72396
17800.8,-6.72423
17803.7,-6.7245
17806.6,-6.72477
17809.6,-6.72504
17812.5,-6.72531
17815.4,-6.72558
17818.4,-6.72585
17821.3,-6.72612
17824.2,-6.72638
17827.1,-6.72665
17830.1,-6.72692
17833,-6.72719
17835.9,-6.72746
17838.9,-6.72773
17841.8,-6.72799
17844.7,-6.72826
17847.7,-6.72853
17850.6,-6.7288
17853.5,-6.72907
17856.4,-6.72933
17859.4,-6.7296
17862.3,-6.72986
17865.2,-6.73013
17868.2,-6.7304
17871.1,-6.73066
17874,-6.73093
17877,-6.7312
17879.9,-6.73146
17882.8,-6.73173
17885.7,-6.73199
17888.7,-6.73226
17891.6,-6.73252
17894.5,-6.73279
17897.5,-6.73305
17900.4,-6.73332
17903.3,-6.73359
17906.3,-6.73385
17909.2,-6.73411
17912.1,-6.73438
17915,-6.73464
17918,-6.73491
17920.9,-6.73517
17923.8,-6.73543
17926.8,-6.7357
17929.7,-6.73596
17932.6,-6.73623
17935.5,-6.73648
17938.5,-6.73675
17941.4,-6.73701
17944.3,-6.73728
17947.3,-6.73754
17950.2,-6.7378
17953.1,-6.73806
17956.1,-6.73833
17959,-6.73859
17961.9,-6.73885
17964.8,-6.73911
17967.8,-6.73937
17970.7,-6.73964
17973.6,-6.7399
17976.6,-6.74016
17979.5,-6.74042
17982.4,-6.74068
17985.4,-6.74094
17988.3,-6.7412
17991.2,-6.74147
17994.1,-6.74172
17997.1,-6.74198
18000,-6.74224
18002.9,-6.7425
18005.9,-6.74276
18008.8,-6.74302
18011.7,-6.74328
18014.6,-6.74354
18017.6,-6.7438
18020.5,-6.74406
18023.4,-6.74432
18026.4,-6.74458
18029.3,-6.74484
18032.2,-6.74509
18035.2,-6.74535
18038.1,-6.74561
18041,-6.74587
18043.9,-6.74613
18046.9,-6.74639
18049.8,-6.74664
18052.7,-6.7469
18055.7,-6.74716
18058.6,-6.74742
18061.5,-6.74767
18064.5,-6.74793
18067.4,-6.74819
18070.3,-6.74845
18073.2,-6.7487
18076.2,-6.74896
18079.1,-6.74921
18082,-6.74947
18085,-6.74973
18087.9,-6.74998
18090.8,-6.75023
18093.8,-6.75049
18096.7,-6.75075
18099.6,-6.751
18102.5,-6.75126
18105.5,-6.75151
18108.4,-6.75177
18111.3,-6.75202
18114.3,-6.75228
18117.2,-6.75253
18120.1,-6.75279
18123,-6.75304
18126,-6.75329
18128.9,-6.75355
18131.8,-6.7538
18134.8,-6.75406
18137.7,-6.75431
18140.6,-6.75456
18143.6,-6.75482
18146.5,-6.75507
18149.4,-6.75532
18152.3,-6.75557
18155.3,-6.75583
18158.2,-6.75608
18161.1,-6.75633
18164.1,-6.75659
18167,-6.75684
18169.9,-6.75709
18172.9,-6.75734
18175.8,-6.75759
18178.7,-6.75784
18181.6,-6.75809
18184.6,-6.75835
18187.5,-6.7586
18190.4,-6.75885
18193.4,-6.7591
18196.3,-6.75935
18199.2,-6.7596
18202.1,-6.75985
18205.1,-6.7601
18208,-6.76035
18210.9,-6.7606
18213.9,-6.76085
18216.8,-6.7611
18219.7,-6.76135
18222.7,-6.7616
18225.6,-6.76185
18228.5,-6.7621
18231.4,-6.76235
18234.4,-6.7626
18237.3,-6.76285
18240.2,-6.7631
18243.2,-6.76334
18246.1,-6.76359
18249,-6.76384
18252,-6.76409
18254.9,-6.76434
18257.8,-6.76458
18260.7,-6.76483
18263.7,-6.76508
18266.6,-6.76533
18269.5,-6.76557
18272.5,-6.76582
18275.4,-6.76607
18278.3,-6.76632
18281.3,-6.76656
18284.2,-6.76681
18287.1,-6.76705
18290,-6.7673
18293,-6.76755
18295.9,-6.76779
18298.8,-6.76804
18301.8,-6.76829
18304.7,-6.76853
18307.6,-6.76877
18310.5,-6.76902
18313.5,-6.76927
18316.4,-6.76951
18319.3,-6.76976
18322.3,-6.77
18325.2,-6.77025
18328.1,-6.77049
18331.1,-6.77073
18334,-6.77098
18336.9,-6.77122
18339.8,-6.77147
18342.8,-6.77171
18345.7,-6.77195
18348.6,-6.7722
18351.6,-6.77244
18354.5,-6.77268
18357.4,-6.77293
18360.4,-6.77317
18363.3,-6.77341
18366.2,-6.77365
18369.1,-6.7739
18372.1,-6.77414
18375,-6.77438
18377.9,-6.77462
18380.9,-6.77487
18383.8,-6.77511
18386.7,-6.77535
18389.6,-6.77559
18392.6,-6.77583
18395.5,-6.77607
18398.4,-6.77632
18401.4,-6.77655
18404.3,-6.7768
18407.2,-6.77704
18410.2,-6.77728
18413.1,-6.77752
18416,-6.77776
18418.9,-6.778
18421.9,-6.77824
18424.8,-6.77848
18427.7,-6.77872
18430.7,-6.77896
18433.6,-6.7792
18436.5,-6.77944
18439.5,-6.77968
18442.4,-6.77992
18445.3,-6.78015
18448.2,-6.78039
18451.2,-6.78063
18454.1,-6.78087
18457,-6.78111
18460,-6.78135
18462.9,-6.78159
18465.8,-6.78182
18468.8,-6.78206
18471.7,-6.7823
18474.6,-6.78254
18477.5,-6.78277
18480.5,-6.78301
18483.4,-6.78325
18486.3,-6.78348
18489.3,-6.78372
18492.2,-6.78396
18495.1,-6.7842
18498,-6.78443
18501,-6.78467
18503.9,-6.7849
18506.8,-6.78514
18509.8,-6.78538
18512.7,-6.78561
18515.6,-6.78585
18518.6,-6.78608
18521.5,-6.78632
18524.4,-6.78656
18527.3,-6.78679
18530.3,-6.78702
18533.2,-6.78726
18536.1,-6.78749
18539.1,-6.78773
18542,-6.78796
18544.9,-6.7882
18547.9,-6.78843
18550.8,-6.78866
18553.7,-6.7889
18556.6,-6.78913
18559.6,-6.78937
